[2017-01-23 14:40:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/ae225f88220e2419d0e8a2d3ec48e5a5c11f7fe4173664b58871b0fdc25290e0/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV","EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:28] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/system_config/save/section/catalog/key/4f28911b826aafb5f11f8dd493d8078a1d1f0a161243cfdb6a3fad9c1531695f/","invalidateInfo":{"tags":["EAV_ATTRIBUTE"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:39] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/20/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/","invalidateInfo":{"tags":["catalog_product_20"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:40] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/20/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/20/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/","invalidateInfo":{"tags":["catalog_product_"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:43] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/20/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/19/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/","invalidateInfo":{"tags":["catalog_product_19"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:00:49] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/19/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:01:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/19/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/","invalidateInfo":{"tags":["catalog_product_"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:01:02] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/19/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:01:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/21/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/back/edit","invalidateInfo":{"tags":["catalog_product_21"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:01:34] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/21/type/simple/store/0/set/4/key/700aef19975e2e7441946d90c5f5903e8c46938828dcc1520082870706f96de5/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:02:00] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/22/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/back/edit","invalidateInfo":{"tags":["catalog_product_22"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-23 15:02:01] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/22/type/simple/store/0/set/4/key/7cd09834a023794a6bb9636a01ee4c1cf4e80aa3f456ddbbc523ec04212b7166/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 03:49:54] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/79cec38f10cd08d76a64cc617870ff021cfc81902ef1e84d689e62b77e1292e1/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 03:57:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/4/type/simple/store/0/set/4/key/a3d035c447f4cd6c4186ec5d576710e55c7eeefc9e154798f177a226e06a4cee/back/edit","invalidateInfo":{"tags":["catalog_product_4"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 03:57:50] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/4/type/simple/store/0/set/4/key/a3d035c447f4cd6c4186ec5d576710e55c7eeefc9e154798f177a226e06a4cee/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 03:59:32] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/index/index/key/d39f0103608dedf84159b038fc8ed9baf7b09ad43317438ba731979041cd4106/","invalidateInfo":{"tags":["BACKEND_MAINMENU"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 04:04:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/4/type/simple/store/0/set/4/key/a3d035c447f4cd6c4186ec5d576710e55c7eeefc9e154798f177a226e06a4cee/back/edit","invalidateInfo":{"tags":["catalog_product_4"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 04:04:09] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/catalog/product/save/id/4/type/simple/store/0/set/4/key/a3d035c447f4cd6c4186ec5d576710e55c7eeefc9e154798f177a226e06a4cee/back/edit","invalidateInfo":{"tags":["catalog_product"],"mode":"matchingAnyTag"},"is_exception":false} []
[2017-01-24 04:13:29] main.DEBUG: cache_invalidate:  {"method":"GET","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/index/key/e16fd4cbd4b8eb87e4e8b3315893d38c15182165830fa03fba03bd61ed74d23c/","invalidateInfo":{"tags":["interception","CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:13:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massDisable/key/58db37975122d0fbbb7116928415d3e7f86dbcdadf33aa4c3688aaf9b8b23fcf/","invalidateInfo":{"tags":["CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:13:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massDisable/key/58db37975122d0fbbb7116928415d3e7f86dbcdadf33aa4c3688aaf9b8b23fcf/","invalidateInfo":{"tags":["BLOCK_HTML"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:13:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massDisable/key/58db37975122d0fbbb7116928415d3e7f86dbcdadf33aa4c3688aaf9b8b23fcf/","invalidateInfo":{"tags":["LAYOUT_GENERAL_CACHE_TAG"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:04] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massDisable/key/58db37975122d0fbbb7116928415d3e7f86dbcdadf33aa4c3688aaf9b8b23fcf/","invalidateInfo":{"tags":["FPC"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:14:24] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["REFLECTION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["DB_DDL"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["EAV"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["CUSTOMER_NOTIFICATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["INTEGRATION"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["INTEGRATION_API_CONFIG"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["TRANSLATE"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:20:48] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["WEBSERVICE"],"mode":"matchingTag"},"is_exception":false} []
[2017-01-24 04:22:16] main.DEBUG: cache_invalidate:  {"method":"POST","url":"http://magento.webskitters.com/agedcareandmedical/admin/admin/cache/massRefresh/key/bf399e5b0dbb58a5a0a73dc866914809347bcf70714ee13edf62293995786c52/","invalidateInfo":{"tags":["COLLECTION_DATA"],"mode":"matchingTag"},"is_exception":false} []
